"","shock","country","club","clubsize","welfare","importer","cgroup","clubindex","rawshock"
"17934",21,1,10,4,1.00568130258094,"Brazil","1.10","4:10",0.45
"17935",21,1,19,2,0.989021451959829,"Brazil","1.19","2:19",0.45
"17936",21,4,11,5,1.00717579449237,"India","4.11","5:11",0.45
"17937",21,1,24,4,0.976509535756682,"Brazil","1.24","4:24",0.45
"17938",21,6,8,2,0.986925412788206,"ROW","6.8","2:8",0.45
"17939",21,7,8,2,0.993852345699855,"US","7.8","2:8",0.45
"17940",21,7,1,1,0.999401500480064,"US","7.1","1:1",0.45
"17941",21,5,8,5,1.01145043533681,"Japan","5.8","5:8",0.45
"17942",21,5,4,1,0.999751498527556,"Japan","5.4","1:4",0.45
"17943",21,7,10,5,1.00635564373946,"US","7.10","5:10",0.45
"17944",21,6,35,4,1.01388218953286,"ROW","6.35","4:35",0.45
"17945",21,2,7,1,0.994391590886791,"China","2.7","1:7",0.45
"17946",21,4,1,3,0.989717234330502,"India","4.1","3:1",0.45
"17947",21,3,25,3,0.967227877287916,"EU","3.25","3:25",0.45
"17948",21,7,11,2,1.01489912677472,"US","7.11","2:11",0.45
"17949",21,4,7,1,0.996691634984226,"India","4.7","1:7",0.45
"17950",21,4,11,2,0.993290058476449,"India","4.11","2:11",0.45
"17951",21,3,15,3,0.973071612054935,"EU","3.15","3:15",0.45
"17952",21,2,26,4,1.00286362322566,"China","2.26","4:26",0.45
"17953",21,2,23,3,0.999837850209528,"China","2.23","3:23",0.45
"17954",21,2,35,4,0.971483917300923,"China","2.35","4:35",0.45
"17955",21,3,16,4,1.00778587107935,"EU","3.16","4:16",0.45
"17956",21,7,27,4,0.969801716328867,"US","7.27","4:27",0.45
"17957",21,1,28,3,0.987481621159438,"Brazil","1.28","3:28",0.45
"17958",21,4,3,2,1.00495399547219,"India","4.3","2:3",0.45
"17959",21,2,30,4,1.00106952330506,"China","2.30","4:30",0.45
"17960",21,6,30,3,0.953466323120308,"ROW","6.30","3:30",0.45
"17961",21,2,18,4,0.98787360840479,"China","2.18","4:18",0.45
"17962",21,2,16,2,0.994087019833921,"China","2.16","2:16",0.45
"17963",21,1,30,4,0.979343240680701,"Brazil","1.30","4:30",0.45
"17964",21,3,17,2,0.980654056315188,"EU","3.17","2:17",0.45
"17965",21,7,29,3,0.967555234975931,"US","7.29","3:29",0.45
"17966",21,1,17,2,0.989930725721776,"Brazil","1.17","2:17",0.45
"17967",21,6,19,4,1.01466338512056,"ROW","6.19","4:19",0.45
"17968",21,7,30,4,1.00641795143444,"US","7.30","4:30",0.45
"17969",21,4,6,2,0.996465672835116,"India","4.6","2:6",0.45
"17970",21,1,7,3,1.00870438456274,"Brazil","1.7","3:7",0.45
"17971",21,3,8,4,0.971372770867565,"EU","3.8","4:8",0.45
"17972",21,1,9,5,1.00532997381457,"Brazil","1.9","5:9",0.45
"17973",21,5,9,5,0.965761440095338,"Japan","5.9","5:9",0.45
"17974",21,7,20,5,1.00604677890494,"US","7.20","5:20",0.45
"17975",21,7,20,2,1.02021124524003,"US","7.20","2:20",0.45
"17976",21,4,21,3,1.00500513769367,"India","4.21","3:21",0.45
"17977",21,7,33,4,1.00930425914997,"US","7.33","4:33",0.45
"17978",21,2,9,2,1.01082197216733,"China","2.9","2:9",0.45
"17979",21,4,33,4,1.0053927207024,"India","4.33","4:33",0.45
"17980",21,1,22,4,0.977538444208076,"Brazil","1.22","4:22",0.45
"17981",21,1,24,3,0.991439420795374,"Brazil","1.24","3:24",0.45
"17982",21,4,35,3,0.977833322137691,"India","4.35","3:35",0.45
"17983",21,3,35,3,0.97140874639919,"EU","3.35","3:35",0.45
"17984",21,7,9,2,0.991612223657331,"US","7.9","2:9",0.45
"17985",21,5,35,3,1.00827456593587,"Japan","5.35","3:35",0.45
"17986",21,1,25,4,0.983590977474499,"Brazil","1.25","4:25",0.45
"17987",21,6,2,4,0.957077417608562,"ROW","6.2","4:2",0.45
"17988",21,3,14,4,1.01111941811317,"EU","3.14","4:14",0.45
"17989",21,6,1,5,0.955364372157226,"ROW","6.1","5:1",0.45
"17990",21,4,25,4,0.984853510990039,"India","4.25","4:25",0.45
"17991",21,4,4,5,0.968826883505637,"India","4.4","5:4",0.45
"17992",21,2,3,5,1.0197748124709,"China","2.3","5:3",0.45
"17993",21,6,3,2,0.997037419236847,"ROW","6.3","2:3",0.45
"17994",21,3,4,3,0.974229139761993,"EU","3.4","3:4",0.45
"17995",21,5,6,6,1.00459621543943,"Japan","5.6","6:6",0.45
"17996",21,3,14,2,1.01284364244788,"EU","3.14","2:14",0.45
"17997",21,3,5,4,0.991195773798697,"EU","3.5","4:5",0.45
"17998",21,1,16,3,0.989808611711228,"Brazil","1.16","3:16",0.45
"17999",21,5,5,3,0.98368328747723,"Japan","5.5","3:5",0.45
"18000",21,4,14,2,0.975217710183274,"India","4.14","2:14",0.45
"18001",21,4,29,3,0.973771566797843,"India","4.29","3:29",0.45
"18002",21,5,14,2,0.980530211952682,"Japan","5.14","2:14",0.45
"18003",21,6,15,2,0.960187721940131,"ROW","6.15","2:15",0.45
"18004",21,4,15,2,0.989833385666221,"India","4.15","2:15",0.45
"18005",21,5,31,4,1.00825235736349,"Japan","5.31","4:31",0.45
"18006",21,7,4,2,0.996802896055234,"US","7.4","2:4",0.45
"18007",21,2,8,3,0.977393748766249,"China","2.8","3:8",0.45
"18008",21,5,4,2,1.01356111964801,"Japan","5.4","2:4",0.45
"18009",21,3,31,4,1.0108112677967,"EU","3.31","4:31",0.45
"18010",21,7,18,5,1.00253717692083,"US","7.18","5:18",0.45
"18011",21,4,31,4,1.00705924765184,"India","4.31","4:31",0.45
"18012",21,3,20,4,0.970349447705927,"EU","3.20","4:20",0.45
"18013",21,4,21,5,1.00471041263847,"India","4.21","5:21",0.45
"18014",21,4,34,4,0.968419686645846,"India","4.34","4:34",0.45
"18015",21,1,10,5,1.00497269093998,"Brazil","1.10","5:10",0.45
"18016",21,6,33,3,0.975855653486066,"ROW","6.33","3:33",0.45
"18017",21,3,3,1,1.01648969336149,"EU","3.3","1:3",0.45
"18018",21,7,7,2,0.987341446579238,"US","7.7","2:7",0.45
"18019",21,4,22,3,1.00192507982333,"India","4.22","3:22",0.45
"18020",21,3,23,4,1.00947874601849,"EU","3.23","4:23",0.45
"18021",21,6,21,2,1.01605440143913,"ROW","6.21","2:21",0.45
"18022",21,3,21,2,0.974121773185709,"EU","3.21","2:21",0.45
"18023",21,5,21,2,0.978387441183635,"Japan","5.21","2:21",0.45
"18024",21,1,1,4,1.00722912272036,"Brazil","1.1","4:1",0.45
"18025",21,2,25,3,1.00333888069339,"China","2.25","3:25",0.45
"18026",21,4,2,5,1.00353978510438,"India","4.2","5:2",0.45
"18027",21,2,13,3,0.979499890261191,"China","2.13","3:13",0.45
"18028",21,5,3,3,1.01195515518526,"Japan","5.3","3:3",0.45
"18029",21,7,3,6,1.00240132262063,"US","7.3","6:3",0.45
"18030",21,5,3,6,0.95774446402796,"Japan","5.3","6:3",0.45
"18031",21,6,3,3,0.980432269101429,"ROW","6.3","3:3",0.45
"18032",21,6,3,6,1.00260353312493,"ROW","6.3","6:3",0.45
"18033",21,4,1,2,0.996845302080288,"India","4.1","2:1",0.45
"18034",21,4,5,5,0.984596442260102,"India","4.5","5:5",0.45
"18035",21,3,29,3,1.01144339762175,"EU","3.29","3:29",0.45
"18036",21,7,2,2,0.992930246876134,"US","7.2","2:2",0.45
"18037",21,7,16,3,0.986643365993863,"US","7.16","3:16",0.45
"18038",21,2,4,4,1.01962438123735,"China","2.4","4:4",0.45
"18039",21,1,18,4,1.00598857912954,"Brazil","1.18","4:18",0.45
"18040",21,1,4,5,1.00590632006788,"Brazil","1.4","5:4",0.45
"18041",21,1,4,2,1.01006828875785,"Brazil","1.4","2:4",0.45
"18042",21,4,30,3,0.988891352130753,"India","4.30","3:30",0.45
"18043",21,1,1,1,1.00980924501951,"Brazil","1.1","1:1",0.45
"18044",21,7,5,5,1.01330209467005,"US","7.5","5:5",0.45
"18045",21,5,29,4,0.966159643378835,"Japan","5.29","4:29",0.45
"18046",21,7,18,4,1.02018612691912,"US","7.18","4:18",0.45
"18047",21,1,31,3,0.974533465376433,"Brazil","1.31","3:31",0.45
"18048",21,7,5,2,0.98068987173215,"US","7.5","2:5",0.45
"18049",21,6,9,3,0.958576519138832,"ROW","6.9","3:9",0.45
"18050",21,7,31,3,1.00975190130763,"US","7.31","3:31",0.45
"18051",21,2,32,4,0.981652793613957,"China","2.32","4:32",0.45
"18052",21,5,19,2,1.01129831568193,"Japan","5.19","2:19",0.45
"18053",21,1,9,3,1.00499675407449,"Brazil","1.9","3:9",0.45
"18054",21,5,9,3,0.988727041735502,"Japan","5.9","3:9",0.45
"18055",21,4,21,4,1.00428783187989,"India","4.21","4:21",0.45
"18056",21,7,20,3,0.99097895817582,"US","7.20","3:20",0.45
"18057",21,2,21,4,1.01468849216738,"China","2.21","4:21",0.45
"18058",21,7,21,4,0.983654593428684,"US","7.21","4:21",0.45
"18059",21,4,8,2,1.00167832938759,"India","4.8","2:8",0.45
"18060",21,5,8,2,0.99031529941702,"Japan","5.8","2:8",0.45
"18061",21,6,34,3,1.01540222766405,"ROW","6.34","3:34",0.45
"18062",21,1,23,3,0.985975994101558,"Brazil","1.23","3:23",0.45
"18063",21,5,21,4,1.01191643671584,"Japan","5.21","4:21",0.45
"18064",21,4,32,4,1.00791264325963,"India","4.32","4:32",0.45
"18065",21,7,11,5,0.965925526955349,"US","7.11","5:11",0.45
"18066",21,3,13,4,1.01395098177207,"EU","3.13","4:13",0.45
"18067",21,3,4,6,1.00063767694638,"EU","3.4","6:4",0.45
"18068",21,2,14,5,0.962409329887252,"China","2.14","5:14",0.45
"18069",21,6,24,4,1.00983654270648,"ROW","6.24","4:24",0.45
"18070",21,6,7,1,0.983790915906945,"ROW","6.7","1:7",0.45
"18071",21,7,15,3,1.01482708731344,"US","7.15","3:15",0.45
"18072",21,6,26,3,0.969758189014543,"ROW","6.26","3:26",0.45
"18073",21,1,15,4,1.00500779423311,"Brazil","1.15","4:15",0.45
"18074",21,6,15,3,1.01530747928103,"ROW","6.15","3:15",0.45
"18075",21,5,2,2,0.995576358160495,"Japan","5.2","2:2",0.45
"18076",21,4,27,4,1.0043721969596,"India","4.27","4:27",0.45
"18077",21,5,5,5,1.01078442225044,"Japan","5.5","5:5",0.45
"18078",21,5,27,4,1.00737743766967,"Japan","5.27","4:27",0.45
"18079",21,3,17,5,1.00896921881747,"EU","3.17","5:17",0.45
"18080",21,6,27,4,1.02170607747225,"ROW","6.27","4:27",0.45
"18081",21,3,16,2,0.9975295187059,"EU","3.16","2:16",0.45
"18082",21,3,8,5,0.985568458170307,"EU","3.8","5:8",0.45
"18083",21,3,18,3,1.00787117668044,"EU","3.18","3:18",0.45
"18084",21,2,17,5,1.01765723204068,"China","2.17","5:17",0.45
"18085",21,2,17,2,0.985801856576842,"China","2.17","2:17",0.45
"18086",21,6,6,5,1.00336070038052,"ROW","6.6","5:6",0.45
"18087",21,1,2,1,0.997447745892878,"Brazil","1.2","1:2",0.45
"18088",21,7,17,5,1.01297021400018,"US","7.17","5:17",0.45
"18089",21,6,32,3,1.02110568462147,"ROW","6.32","3:32",0.45
"18090",21,6,7,3,0.969856225305698,"ROW","6.7","3:7",0.45
"18091",21,7,18,3,0.963755277405196,"US","7.18","3:18",0.45
"18092",21,1,6,2,1.00609346130487,"Brazil","1.6","2:6",0.45
"18093",21,5,30,4,1.00435059665257,"Japan","5.30","4:30",0.45
"18094",21,1,32,3,0.988716822336611,"Brazil","1.32","3:32",0.45
"18095",21,1,10,3,1.00978227348791,"Brazil","1.10","3:10",0.45
"18096",21,3,20,2,0.993248191457871,"EU","3.20","2:20",0.45
"18097",21,6,20,5,1.01386418959691,"ROW","6.20","5:20",0.45
"18098",21,6,21,3,1.02399296373711,"ROW","6.21","3:21",0.45
"18099",21,3,11,4,1.01552208135518,"EU","3.11","4:11",0.45
"18100",21,1,20,2,0.994412450248025,"Brazil","1.20","2:20",0.45
"18101",21,5,11,4,1.01369358277275,"Japan","5.11","4:11",0.45
"18102",21,1,2,6,1.00340327249612,"Brazil","1.2","6:2",0.45
"18103",21,2,22,4,1.00223122376978,"China","2.22","4:22",0.45
"18104",21,4,9,2,0.996086375654658,"India","4.9","2:9",0.45
"18105",21,4,2,6,1.0041159638349,"India","4.2","6:2",0.45
"18106",21,3,5,1,0.998341330746118,"EU","3.5","1:5",0.45
"18107",21,4,13,3,0.982574561723733,"India","4.13","3:13",0.45
"18108",21,6,2,6,0.936702617714219,"ROW","6.2","6:2",0.45
"18109",21,1,13,3,1.01209860297839,"Brazil","1.13","3:13",0.45
"18110",21,5,13,3,1.01113839405347,"Japan","5.13","3:13",0.45
"18111",21,5,12,5,1.01280701221601,"Japan","5.12","5:12",0.45
"18112",21,2,14,4,0.970708632391955,"China","2.14","4:14",0.45
"18113",21,2,4,3,1.00159171961375,"China","2.4","3:4",0.45
"18114",21,7,12,2,0.992931560009396,"US","7.12","2:12",0.45
"18115",21,3,6,5,1.00246812275459,"EU","3.6","5:6",0.45
"18116",21,2,3,4,1.00202934637727,"China","2.3","4:3",0.45
"18117",21,1,3,5,1.00346269436542,"Brazil","1.3","5:3",0.45
"18118",21,1,15,2,0.987744190158169,"Brazil","1.15","2:15",0.45
"18119",21,5,15,5,1.00794177367209,"Japan","5.15","5:15",0.45
"18120",21,3,15,2,1.01462990074726,"EU","3.15","2:15",0.45
"18121",21,4,5,4,1.00218779464183,"India","4.5","4:5",0.45
"18122",21,6,14,2,1.01091745194966,"ROW","6.14","2:14",0.45
"18123",21,2,18,5,1.0028862625503,"China","2.18","5:18",0.45
"18124",21,3,30,3,1.0142310912201,"EU","3.30","3:30",0.45
"18125",21,2,7,5,0.999928423562054,"China","2.7","5:7",0.45
"18126",21,4,19,3,0.985898582710377,"India","4.19","3:19",0.45
"18127",21,6,4,2,0.992729669245243,"ROW","6.4","2:4",0.45
"18128",21,6,5,3,0.970253644510896,"ROW","6.5","3:5",0.45
"18129",21,6,17,4,1.02029541852686,"ROW","6.17","4:17",0.45
"18130",21,1,31,4,0.979446102918305,"Brazil","1.31","4:31",0.45
"18131",21,3,19,3,1.00994824673293,"EU","3.19","3:19",0.45
"18132",21,3,8,3,1.01253470646527,"EU","3.8","3:8",0.45
"18133",21,5,8,3,0.980155697381929,"Japan","5.8","3:8",0.45
"18134",21,2,33,3,0.988247950564749,"China","2.33","3:33",0.45
"18135",21,1,11,3,1.01218638628642,"Brazil","1.11","3:11",0.45
"18136",21,5,20,4,1.00810097453771,"Japan","5.20","4:20",0.45
"18137",21,1,33,3,0.994188866763879,"Brazil","1.33","3:33",0.45
"18138",21,1,7,2,0.990060480639604,"Brazil","1.7","2:7",0.45
"18139",21,4,9,4,0.992057512243311,"India","4.9","4:9",0.45
"18140",21,2,10,5,1.00097119524252,"China","2.10","5:10",0.45
"18141",21,2,22,3,1.01696209346258,"China","2.22","3:22",0.45
"18142",21,2,10,2,1.00163745109018,"China","2.10","2:10",0.45
"18143",21,7,34,4,1.00768501664633,"US","7.34","4:34",0.45
"18144",21,7,21,2,1.0148279906155,"US","7.21","2:21",0.45
"18145",21,1,12,4,1.00788772237933,"Brazil","1.12","4:12",0.45
"18146",21,3,10,2,0.975252610397952,"EU","3.10","2:10",0.45
"18147",21,4,13,5,1.00546969519285,"India","4.13","5:13",0.45
"18148",21,7,2,5,0.962031361577436,"US","7.2","5:2",0.45
"18149",21,6,25,3,1.01703046243857,"ROW","6.25","3:25",0.45
"18150",21,2,14,3,0.9883637264265,"China","2.14","3:14",0.45
"18151",21,2,2,5,1.00211775664583,"China","2.2","5:2",0.45
"18152",21,5,15,4,1.01288375940777,"Japan","5.15","4:15",0.45
"18153",21,4,15,4,0.988643306219131,"India","4.15","4:15",0.45
"18154",21,3,26,4,1.00282395049377,"EU","3.26","4:26",0.45
"18155",21,2,27,3,0.977239119285008,"China","2.27","3:27",0.45
"18156",21,3,3,3,0.992050527882142,"EU","3.3","3:3",0.45
"18157",21,7,13,2,0.99085890041645,"US","7.13","2:13",0.45
"18158",21,2,5,5,1.01741547959309,"China","2.5","5:5",0.45
"18159",21,1,16,5,0.976155546668295,"Brazil","1.16","5:16",0.45
"18160",21,6,4,4,0.946001490845632,"ROW","6.4","4:4",0.45
"18161",21,4,17,4,1.00828229290029,"India","4.17","4:17",0.45
"18162",21,3,17,4,0.977061334871465,"EU","3.17","4:17",0.45
"18163",21,1,7,4,1.004825130923,"Brazil","1.7","4:7",0.45
"18164",21,2,6,3,0.993229523829531,"China","2.6","3:6",0.45
"18165",21,1,5,5,1.00368134682399,"Brazil","1.5","5:5",0.45
"18166",21,2,5,2,0.985949485798197,"China","2.5","2:5",0.45
"18167",21,7,17,3,0.984356619095033,"US","7.17","3:17",0.45
"18168",21,1,8,5,1.00489551922822,"Brazil","1.8","5:8",0.45
"18169",21,6,6,3,0.974444893689076,"ROW","6.6","3:6",0.45
"18170",21,4,8,5,1.00234205376356,"India","4.8","5:8",0.45
"18171",21,5,1,1,0.999775614631229,"Japan","5.1","1:1",0.45
"18172",21,3,5,2,0.980669429257619,"EU","3.5","2:5",0.45
"18173",21,4,20,3,1.00185619643061,"India","4.20","3:20",0.45
"18174",21,1,32,4,0.98651723624758,"Brazil","1.32","4:32",0.45
"18175",21,3,19,2,0.979097124691965,"EU","3.19","2:19",0.45
"18176",21,2,10,4,1.00325663663841,"China","2.10","4:10",0.45
"18177",21,7,19,2,0.977766377840403,"US","7.19","2:19",0.45
"18178",21,5,32,3,1.01114112525046,"Japan","5.32","3:32",0.45
"18179",21,5,34,3,0.978028149999835,"Japan","5.34","3:34",0.45
"18180",21,2,4,1,0.999551376260981,"China","2.4","1:4",0.45
"18181",21,2,11,5,0.97010885237339,"China","2.11","5:11",0.45
"18182",21,1,11,5,1.00735838231249,"Brazil","1.11","5:11",0.45
"18183",21,2,8,2,1.01249182422563,"China","2.8","2:8",0.45
"18184",21,7,8,5,1.0141264435102,"US","7.8","5:8",0.45
"18185",21,6,34,4,1.00201175342479,"ROW","6.34","4:34",0.45
"18186",21,3,11,2,0.989375345727587,"EU","3.11","2:11",0.45
"18187",21,7,35,4,1.01250717128318,"US","7.35","4:35",0.45
"18188",21,2,11,2,1.01670415650267,"China","2.11","2:11",0.45
"18189",21,3,7,1,0.995033005597349,"EU","3.7","1:7",0.45
"18190",21,3,2,4,1.011362844097,"EU","3.2","4:2",0.45
"18191",21,2,4,6,0.999994501599572,"China","2.4","6:4",0.45
"18192",21,4,2,4,0.988701726881306,"India","4.2","4:2",0.45
"18193",21,5,7,1,0.993607456965143,"Japan","5.7","1:7",0.45
"18194",21,1,26,3,0.991733861770576,"Brazil","1.26","3:26",0.45
"18195",21,3,27,4,0.971334926811939,"EU","3.27","4:27",0.45
"18196",21,1,27,4,0.985664906928702,"Brazil","1.27","4:27",0.45
"18197",21,2,3,2,0.999216658039679,"China","2.3","2:3",0.45
"18198",21,4,26,3,1.0079824000878,"India","4.26","3:26",0.45
"18199",21,7,4,3,0.973797427728172,"US","7.4","3:4",0.45
"18200",21,4,6,5,0.964579026973525,"India","4.6","5:6",0.45
"18201",21,5,4,3,0.975406312340595,"Japan","5.4","3:4",0.45
"18202",21,4,7,4,1.00220399297282,"India","4.7","4:7",0.45
"18203",21,2,16,4,0.969310006896135,"China","2.16","4:16",0.45
"18204",21,1,29,3,0.97979271981812,"Brazil","1.29","3:29",0.45
"18205",21,3,7,6,1.00037067812468,"EU","3.7","6:7",0.45
"18206",21,6,18,3,1.01208729963255,"ROW","6.18","3:18",0.45
"18207",21,7,6,5,1.00285429913926,"US","7.6","5:6",0.45
"18208",21,4,18,3,0.970736385897808,"India","4.18","3:18",0.45
"18209",21,7,7,3,0.990200089222435,"US","7.7","3:7",0.45
"18210",21,3,6,2,0.994176190612646,"EU","3.6","2:6",0.45
"18211",21,6,17,5,0.938369762205227,"ROW","6.17","5:17",0.45
"18212",21,2,7,3,0.988016164184655,"China","2.7","3:7",0.45
"18213",21,5,17,5,1.01080613618622,"Japan","5.17","5:17",0.45
"18214",21,5,16,2,1.01357545440425,"Japan","5.16","2:16",0.45
"18215",21,7,19,3,1.01416024791235,"US","7.19","3:19",0.45
"18216",21,4,2,1,0.997056023426951,"India","4.2","1:2",0.45
"18217",21,3,21,3,0.974190048867139,"EU","3.21","3:21",0.45
"18218",21,3,9,4,0.986467054870463,"EU","3.9","4:9",0.45
"18219",21,2,20,2,0.988738164811461,"China","2.20","2:20",0.45
"18220",21,5,21,3,0.975397436606629,"Japan","5.21","3:21",0.45
"18221",21,7,21,3,0.973750787336585,"US","7.21","3:21",0.45
"18222",21,6,33,4,1.00295484075554,"ROW","6.33","4:33",0.45
"18223",21,1,9,2,0.996595390328251,"Brazil","1.9","2:9",0.45
"18224",21,1,21,2,0.984121158028826,"Brazil","1.21","2:21",0.45
"18225",21,5,33,3,1.01307296480475,"Japan","5.33","3:33",0.45
"18226",21,3,2,6,1.0088099432138,"EU","3.2","6:2",0.45
"18227",21,2,21,2,0.978737519200442,"China","2.21","2:21",0.45
"18228",21,1,12,5,1.00472006580838,"Brazil","1.12","5:12",0.45
"18229",21,1,2,3,1.00879888873231,"Brazil","1.2","3:2",0.45
"18230",21,6,6,1,1.02291674495401,"ROW","6.6","1:6",0.45
"18231",21,2,6,5,1.00271533908811,"China","2.6","5:6",0.45
"18232",21,5,25,3,0.96653904942658,"Japan","5.25","3:25",0.45
"18233",21,3,14,3,0.992383653000095,"EU","3.14","3:14",0.45
"18234",21,4,15,5,1.00645800655468,"India","4.15","5:15",0.45
"18235",21,2,15,5,0.971029295556084,"China","2.15","5:15",0.45
"18236",21,1,15,5,1.00647182920715,"Brazil","1.15","5:15",0.45
"18237",21,5,27,3,0.98015700349326,"Japan","5.27","3:27",0.45
"18238",21,4,16,3,1.00420972547931,"India","4.16","3:16",0.45
"18239",21,3,28,4,0.986455508214632,"EU","3.28","4:28",0.45
"18240",21,6,16,3,0.963995986984448,"ROW","6.16","3:16",0.45
"18241",21,6,5,6,1.01307279414744,"ROW","6.5","6:5",0.45
"18242",21,2,29,3,0.971150634172721,"China","2.29","3:29",0.45
"18243",21,1,5,3,1.00505977106087,"Brazil","1.5","3:5",0.45
"18244",21,5,4,5,1.00401892149903,"Japan","5.4","5:4",0.45
"18245",21,4,7,5,1.00452138281328,"India","4.7","5:7",0.45
"18246",21,3,18,5,1.00218929012435,"EU","3.18","5:18",0.45
"18247",21,1,30,3,0.98678216739356,"Brazil","1.30","3:30",0.45
"18248",21,5,19,3,0.978822927725924,"Japan","5.19","3:19",0.45
"18249",21,7,30,3,1.01966718591215,"US","7.30","3:30",0.45
"18250",21,4,6,4,1.00515688341577,"India","4.6","4:6",0.45
"18251",21,5,18,5,0.958175505533839,"Japan","5.18","5:18",0.45
"18252",21,1,8,3,1.00827294526489,"Brazil","1.8","3:8",0.45
"18253",21,6,1,1,0.998572949408095,"ROW","6.1","1:1",0.45
"18254",21,4,7,3,0.992299507663624,"India","4.7","3:7",0.45
"18255",21,4,1,1,0.999798778542823,"India","4.1","1:1",0.45
"18256",21,4,33,3,1.00553055823562,"India","4.33","3:33",0.45
"18257",21,2,9,4,1.01486265019474,"China","2.9","4:9",0.45
"18258",21,5,2,1,0.990577188393691,"Japan","5.2","1:2",0.45
"18259",21,3,10,5,0.963161305389612,"EU","3.10","5:10",0.45
"18260",21,5,33,4,0.970668617258865,"Japan","5.33","4:33",0.45
"18261",21,4,10,5,0.972974632915706,"India","4.10","5:10",0.45
"18262",21,5,7,2,0.985895319838796,"Japan","5.7","2:7",0.45
"18263",21,5,10,5,1.00417373186829,"Japan","5.10","5:10",0.45
"18264",21,1,8,2,0.997237767842192,"Brazil","1.8","2:8",0.45
"18265",21,7,32,4,1.01936942831266,"US","7.32","4:32",0.45
"18266",21,1,34,4,0.973092370685701,"Brazil","1.34","4:34",0.45
"18267",21,2,24,4,0.999841330986592,"China","2.24","4:24",0.45
"18268",21,3,3,6,1.00183334646997,"EU","3.3","6:3",0.45
"18269",21,4,6,1,0.984268158002012,"India","4.6","1:6",0.45
"18270",21,1,1,3,1.00752344101131,"Brazil","1.1","3:1",0.45
"18271",21,1,3,6,1.00079893056379,"Brazil","1.3","6:3",0.45
"18272",21,2,1,3,1.01623691382239,"China","2.1","3:1",0.45
"18273",21,2,2,4,1.01439326942305,"China","2.2","4:2",0.45
"18274",21,5,14,3,1.01306288085549,"Japan","5.14","3:14",0.45
"18275",21,1,26,4,0.970962455927266,"Brazil","1.26","4:26",0.45
"18276",21,5,26,4,0.95858501396574,"Japan","5.26","4:26",0.45
"18277",21,3,16,5,1.00558078706864,"EU","3.16","5:16",0.45
"18278",21,6,26,4,1.00423024483722,"ROW","6.26","4:26",0.45
"18279",21,5,4,4,0.978532356317431,"Japan","5.4","4:4",0.45
"18280",21,4,13,2,0.992523949257179,"India","4.13","2:13",0.45
"18281",21,4,28,3,1.00785150507426,"India","4.28","3:28",0.45
"18282",21,2,17,4,0.978935698803924,"China","2.17","4:17",0.45
"18283",21,3,17,3,1.01146345884425,"EU","3.17","3:17",0.45
"18284",21,4,17,3,0.988935105920771,"India","4.17","3:17",0.45
"18285",21,1,16,2,0.999020391788574,"Brazil","1.16","2:16",0.45
"18286",21,7,16,5,0.958779229231872,"US","7.16","5:16",0.45
"18287",21,1,29,4,0.980456358194768,"Brazil","1.29","4:29",0.45
"18288",21,4,18,4,1.00583745197961,"India","4.18","4:18",0.45
"18289",21,5,18,4,1.01300372694778,"Japan","5.18","4:18",0.45
"18290",21,6,29,4,1.01636956776126,"ROW","6.29","4:29",0.45
"18291",21,6,18,4,0.974358664884115,"ROW","6.18","4:18",0.45
"18292",21,6,5,2,1.02210286588415,"ROW","6.5","2:5",0.45
"18293",21,7,7,6,1.00015118385263,"US","7.7","6:7",0.45
"18294",21,6,8,5,0.961520189323264,"ROW","6.8","5:8",0.45
"18295",21,5,20,3,1.01200076798154,"Japan","5.20","3:20",0.45
"18296",21,2,20,3,1.01115227619994,"China","2.20","3:20",0.45
"18297",21,3,32,4,1.01370557362289,"EU","3.32","4:32",0.45
"18298",21,3,7,2,1.01188387273191,"EU","3.7","2:7",0.45
"18299",21,5,19,4,0.977640544902702,"Japan","5.19","4:19",0.45
"18300",21,6,14,3,0.975987737958146,"ROW","6.14","3:14",0.45
"18301",21,4,34,3,1.0068816000063,"India","4.34","3:34",0.45
"18302",21,3,34,3,0.973062520416498,"EU","3.34","3:34",0.45
"18303",21,6,21,4,0.956982757160929,"ROW","6.21","4:21",0.45
"18304",21,7,33,3,1.01996535296024,"US","7.33","3:33",0.45
"18305",21,7,14,5,1.00757792765297,"US","7.14","5:14",0.45
"18306",21,5,34,4,1.00496551515129,"Japan","5.34","4:34",0.45
"18307",21,5,3,1,0.995823418842474,"Japan","5.3","1:3",0.45
"18308",21,6,1,3,0.964100483302065,"ROW","6.1","3:1",0.45
"18309",21,3,24,4,1.00617849515631,"EU","3.24","4:24",0.45
"18310",21,4,24,3,0.992291170653087,"India","4.24","3:24",0.45
"18311",21,2,13,4,0.987143296319774,"China","2.13","4:13",0.45
"18312",21,7,10,2,0.974569463024674,"US","7.10","2:10",0.45
"18313",21,5,7,6,1.00020796322855,"Japan","5.7","6:7",0.45
"18314",21,2,26,3,0.987895144510456,"China","2.26","3:26",0.45
"18315",21,4,15,3,0.978949315402701,"India","4.15","3:15",0.45
"18316",21,2,15,3,0.978287498810586,"China","2.15","3:15",0.45
"18317",21,4,16,4,0.969556315275245,"India","4.16","4:16",0.45
"18318",21,2,6,2,0.994021456565117,"China","2.6","2:6",0.45
"18319",21,6,14,5,1.00117282465248,"ROW","6.14","5:14",0.45
